increases^ADP-ribosylation	aroclor 1242	DPP4	0.7279474932937622	
increases^cleavage	benzo(a)pyrene-7,8,9,10-tetrol	TMPRSS4	0.6707301735877991
increases^cleavage	(E)-3-(2,3,4,5-tetrabromophenyl)acrylic acid	TMPRSS2	0.6707152128219604
increases^cleavage	Carbamates	TIPARP	0.670711874961853
increases^cleavage	oligomycin A	TMPRSS2	0.670711874961853
increases^cleavage	1-oxo-1-(5-(2-pyridyl)-2-yl)-7-phenylheptane	TIPARP	0.670711874961853
increases^cleavage	dihydroxyethyldithiocarbamate	TIPARP	0.6707090735435486
increases^cleavage	4-hydroxyphenylacetic acid	TIPARP	0.6707090735435486
increases^cleavage	S-phenyl-N-acetylcysteine	DPP4	0.6706893444061279
increases^cleavage	RP 60180	TMPRSS2	0.6706625819206238
increases^cleavage	Pyridones	TMPRSS2	0.6706625819206238
increases^cleavage	(E)-3-(2,3,4,5-tetrabromophenyl)acrylic acid	DPP4	0.670657753944397
increases^cleavage	4-methylumbelliferyl heptanoate	TIPARP	0.6706556677818298
increases^cleavage	ginsenoside Rh2	TIPARP	0.6706556677818298
increases^cleavage	arginyl-glycyl-aspartic acid	TIPARP	0.6706556677818298
increases^cleavage	WEB 2086	TIPARP	0.6706556677818298
increases^cleavage	Meperidine	TIPARP	0.6706556677818298
increases^cleavage	mumbaistatin	TIPARP	0.6706556677818298
increases^cleavage	chitobiose	TIPARP	0.6706556677818298
increases^cleavage	acetylisoniazid	TIPARP	0.6706556677818298
increases^cleavage	Asparagine	TIPARP	0.6706556677818298
increases^cleavage	oxazepam glucuronide	TIPARP	0.6706556677818298
increases^cleavage	N-propylnoraporphin-11-yl 5-(1,2-dithiolan-3-yl)pentanoate	TMPRSS4	0.6706206202507019
increases^cleavage	monoferrous acid citrate	TIPARP	0.6706188917160034
increases^cleavage	1,3-dinitropyrene	TIPARP	0.6706188917160034
increases^cleavage	DDOH	TIPARP	0.6706188917160034
increases^cleavage	Procainamide	TIPARP	0.6706169247627258
increases^cleavage	Carbamates	TMPRSS4	0.6705987453460693
increases^cleavage	5-nitroacenaphthene	TIPARP	0.6705881357192993
increases^cleavage	Carmustine	TIPARP	0.6705881357192993
increases^cleavage	Hydroxytryptophol	TIPARP	0.6705881357192993
increases^cleavage	anagrelide	TMPRSS4	0.670538604259491
increases^cleavage	2-methylestradiol	TIPARP	0.6705254912376404
increases^cleavage	Fedratinib	TMPRSS4	0.6705204844474792
increases^cleavage	Desmodium gangeticum extract	TMPRSS4	0.6705204844474792
increases^cleavage	3-Mercaptopropionic Acid	TMPRSS4	0.6705204844474792
increases^cleavage	maltol	TMPRSS4	0.6705204844474792
increases^cleavage	Sodium Nitrite	TMPRSS4	0.6705204844474792
increases^cleavage	Diminazene	TMPRSS2	0.670510470867157
increases^cleavage	1,25-dihydroxy-16-ene-vitamin D3	TMPRSS4	0.6704780459403992
increases^cleavage	Propranolol	TMPRSS4	0.6704546809196472
increases^cleavage	bucolome	TMPRSS4	0.6704546809196472
increases^cleavage	4-aminobenzoyl-glycyl-prolyl-leucyl-alanine hydroxamic acid	TMPRSS4	0.6704474687576294
increases^cleavage	Butyrylthiocholine	TMPRSS4	0.6704474687576294
increases^cleavage	Cimicifuga extract BNO 1055	TMPRSS4	0.6704474687576294
increases^hydroxylation	valproyl-coenzyme A	DPP4	0.6687847971916199
increases^hydroxylation	brucine N-oxide	DPP4	0.6687106490135193
increases^hydroxylation	ascaridole	DPP4	0.6686233878135681
increases^hydroxylation	ethyl cinnamate	DPP4	0.6686081290245056
increases^hydroxylation	mizolastine	DPP4	0.6686081290245056
increases^hydroxylation	3-chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone	DPP4	0.6685850620269775
increases^hydroxylation	Enkephalin, Leucine-2-Alanine	DPP4	0.6685850620269775
increases^hydroxylation	bifenox	DPP4	0.6685805320739746
increases^hydroxylation	alternariol monomethyl ether	DPP4	0.6685805320739746
increases^hydroxylation	ciklavit	DPP4	0.6685805320739746
increases^hydroxylation	Heroin	DPP4	0.6685805320739746
increases^hydroxylation	CHF 4056	DPP4	0.6685805320739746
increases^hydroxylation	beta-Cyclodextrins	DPP4	0.6685308218002319
increases^hydroxylation	Calcium, Dietary	DPP4	0.6685202121734619
increases^hydroxylation	estriol 3-glucuronide	CD9	0.6682668924331665
increases^hydroxylation	GSK-J4	CD9	0.6682668924331665
increases^hydroxylation	2,4-dinitroimidazole-1-ethanol	CD9	0.6682668924331665
increases^hydroxylation	11-deoxy-16-phenoxy-17,18,19,20-tetranorprostaglandin E1	CD9	0.668239176273346
increases^hydroxylation	Sulfonium Compounds	TMPRSS2	0.6682353615760803
increases^hydroxylation	technetium 99m (HYNIC-3PRGD(2))(tricine)(TPPTS)	TMPRSS2	0.6682217717170715
increases^hydroxylation	4-chloronitrobenzene	TMPRSS2	0.6682217717170715
increases^hydroxylation	3-hydroxystilbene	TMPRSS2	0.6682217717170715
increases^hydroxylation	Bretylium Tosylate	TMPRSS2	0.6682217717170715
increases^hydroxylation	5-(4-(2-(2-ethyl-4-methyl-6-oxo-1,6-dihydro-1-pyrimidinyl)ethoxy)phenylmethyl)thiazolidine-2,4-dione	CD9	0.6682148575782776
increases^hydroxylation	N-methylsulfonyl-6-(2-propargyloxyphenyl)hexanamide	CD9	0.6682031750679016
increases^hydroxylation	Enkephalin, Leucine-2-Alanine	TMPRSS2	0.668197512626648
increases^hydroxylation	CD2665	TMPRSS2	0.668197512626648
increases^hydroxylation	protoporphyrinogen	CD9	0.6681973338127136
increases^hydroxylation	Loperamide	CD9	0.6681973338127136
increases^hydroxylation	Selegiline	CD9	0.6681973338127136
increases^hydroxylation	ERB 041	CD9	0.6681973338127136
increases^hydroxylation	Zimeldine	CD9	0.6681890487670898
increases^hydroxylation	THRX 165724	CD9	0.6681890487670898
increases^hydroxylation	Desipramine	CD9	0.6681890487670898
increases^hydroxylation	N-(4-hydroxyphenyl)arachidonylamide	CD9	0.6681890487670898
increases^hydroxylation	pyridaben	CD9	0.6681890487670898
increases^hydroxylation	1-nonanol	CD9	0.6681890487670898
increases^hydroxylation	4-amino-2-phenoxymethanesulfonanilide	TMPRSS2	0.6681795716285706
increases^hydroxylation	trimethyltin	TMPRSS2	0.668165385723114
increases^hydroxylation	Dasatinib	TMPRSS2	0.668165385723114
increases^hydroxylation	9-aminophenanthrene	CD9	0.6681637763977051
increases^hydroxylation	diallyldimethylammonium chloride	TMPRSS2	0.6681622862815857
increases^hydroxylation	dimethyl phosphate	TMPRSS2	0.6681604981422424
increases^hydroxylation	BN 50739	TMPRSS2	0.6681604981422424
increases^hydroxylation	2-amino-3-methylimidazo(4,5-f)quinoline	TMPRSS2	0.6681604981422424
increases^hydroxylation	S 16118	TMPRSS2	0.6681604981422424
increases^hydroxylation	Calcium, Dietary	TMPRSS2	0.668133020401001
increases^hydroxylation	N-methylsulfonyl-6-(2-propargyloxyphenyl)hexanamide	TMPRSS2	0.6681299209594727
increases^hydroxylation	TO-901317	TMPRSS2	0.6681005358695984
increases^hydroxylation	Halcinonide	TMPRSS11A	0.6680497527122498
increases^hydroxylation	SC-203048	TMPRSS11A	0.6680497527122498
increases^hydroxylation	Dasatinib	TMPRSS11A	0.6680479645729065
increases^hydroxylation	beta-Cyclodextrins	TMPRSS11A	0.6680252552032471
increases^hydroxylation	Calcium, Dietary	TMPRSS11A	0.6680152416229248
increases^hydroxylation	5-chloro-2-methyl-4-isothiazolin-3-one	TMPRSS11A	0.6680072546005249
increases^hydroxylation	N-phenylmaleimide	TMPRSS11A	0.6680072546005249
increases^hydroxylation	1-hexanol	TMPRSS11A	0.6680072546005249
increases^hydroxylation	Nitric Acid	TMPRSS11A	0.6680072546005249
increases^hydroxylation	phenylhydrazine	TMPRSS11A	0.6680072546005249
increases^hydroxylation	4-hydroxyequilenin-o-quinone	TMPRSS11A	0.6680072546005249
increases^hydroxylation	His-Asp-Ala-Pro-Ile-Gly-Tyr-Asp	TMPRSS11A	0.6680072546005249
increases^hydroxylation	5-methylpyrazole-3-carboxylic acid	TMPRSS11A	0.6679990291595459
increases^hydroxylation	4-methylquinoline	TMPRSS11A	0.6679990291595459
increases^hydroxylation	alpha-conotoxin ImI	TMPRSS11A	0.6679990291595459
increases^hydroxylation	Vinca Alkaloids	TMPRSS11A	0.6679990291595459
increases^hydroxylation	Aminoglycosides	TMPRSS11A	0.6679912805557251
increases^hydroxylation	methylamine	TMPRSS11A	0.6679850220680237
increases^hydroxylation	Pizotyline	TMPRSS11A	0.6679279208183289
increases^hydroxylation	ophiocordin	TMPRSS11A	0.6679150462150574
increases^hydroxylation	brucine N-oxide	TIPARP	0.6678117513656616
increases^hydroxylation	UF010 compound	TIPARP	0.6677507162094116
increases^hydroxylation	N-hydroxyphenacetin	TIPARP	0.6677507162094116
increases^hydroxylation	1-(2,4-dichlorobenzyl)indazole-3-carbohydrazide	TMPRSS4	0.6677497029304504
increases^hydroxylation	padimate-O	TIPARP	0.6677327752113342
increases^hydroxylation	eldecalcitol	TIPARP	0.6677327752113342
increases^hydroxylation	3-hydroxystilbene	TIPARP	0.6677090525627136
increases^hydroxylation	Bretylium Tosylate	TIPARP	0.6677090525627136
increases^hydroxylation	Nafoxidine	TIPARP	0.6676996946334839
increases^hydroxylation	4-pentylphenol	TIPARP	0.6676996946334839
increases^hydroxylation	isophorone	TIPARP	0.6676996946334839
increases^hydroxylation	ramiprilat	TIPARP	0.6676996946334839
increases^hydroxylation	B 3824	TIPARP	0.6676996946334839
increases^hydroxylation	picoxystrobin	TIPARP	0.6676996946334839
increases^hydroxylation	patchouli alcohol	TIPARP	0.6676996946334839
increases^hydroxylation	estriol 3-glucuronide	TIPARP	0.6676797270774841
increases^hydroxylation	GSK-J4	TIPARP	0.6676797270774841
increases^hydroxylation	2,4-dinitroimidazole-1-ethanol	TIPARP	0.6676797270774841
increases^hydroxylation	padimate-O	TMPRSS4	0.6676710247993469
increases^hydroxylation	indapamide, perindopril drug combination	TMPRSS4	0.6676710247993469
increases^hydroxylation	anisole	TMPRSS4	0.6676615476608276
increases^hydroxylation	SC-203048	TIPARP	0.6676540374755859
increases^hydroxylation	irosustat	TIPARP	0.6676540374755859
increases^hydroxylation	11-deoxy-16-phenoxy-17,18,19,20-tetranorprostaglandin E1	TIPARP	0.6676517724990845
increases^hydroxylation	2-chloro-5-nitrobenzanilide	TIPARP	0.6676517724990845
increases^hydroxylation	Trans Fatty Acids	TIPARP	0.667651355266571
increases^hydroxylation	trimethyltin	TIPARP	0.667651355266571
increases^hydroxylation	Dasatinib	TIPARP	0.667651355266571
increases^hydroxylation	diallyldimethylammonium chloride	TIPARP	0.6676483750343323
increases^hydroxylation	Primidone	TMPRSS4	0.6676462292671204
increases^hydroxylation	ethyl cinnamate	TMPRSS4	0.6676462292671204
increases^hydroxylation	Cholinesterase Inhibitors	TMPRSS4	0.6676462292671204
increases^hydroxylation	mizolastine	TMPRSS4	0.6676462292671204
increases^hydroxylation	MSX 3 compound	TMPRSS4	0.6676462292671204
increases^hydroxylation	4-amino-2-phenoxymethanesulfonanilide	TMPRSS4	0.6676048636436462
increases^hydroxylation	tetrahydrofuran	TMPRSS4	0.6676039695739746
increases^hydroxylation	19-hydroxy-5,8,11,14-eicosatetraenoic acid	TMPRSS4	0.6676039695739746
increases^hydroxylation	rEV576 protein, tick	TMPRSS4	0.6676039695739746
increases^hydroxylation	diethylene glycol dibenzoate	TMPRSS4	0.6676039695739746
increases^hydroxylation	gadodiamide	TMPRSS4	0.6676039695739746
increases^hydroxylation	4,4a,5,6,7,8,8a,9-octahydro-5-propyl-1H-pyrzolo(3,4-g)quinoline	TMPRSS4	0.6675499081611633
increases^hydroxylation	His-Asp-Ala-Pro-Ile-Gly-Tyr-Asp	TMPRSS4	0.6675499081611633
increases^hydroxylation	protoporphyrinogen	TMPRSS4	0.6675475835800171
increases^hydroxylation	Loperamide	TMPRSS4	0.6675475835800171
increases^hydroxylation	ERB 041	TMPRSS4	0.6675475835800171
increases^hydroxylation	Aminoglycosides	TMPRSS4	0.6675330996513367
increases^hydroxylation	(R)-N-cycloheptyl-6-((((tetrahydro-2-furyl)methyl)amino)methyl)thieno(2,3-d)pyrimidin-4-ylamine	TMPRSS4	0.6675330996513367
increases^hydroxylation	STX 213	TMPRSS4	0.6674567461013794
increases^acetylation	1-palmitoyl-2-(epoxyisoprostane-E2)-sn-glycero-3-phosphocholine	TMPRSS4	0.6668223738670349
increases^acetylation	3-(7-trifluoromethyl-5-(2-trifluoromethylphenyl)-1H-benzimidazol-2-yl)-1-oxa-2-azaspiro(4.5)dec-2-ene	TMPRSS4	0.6668223738670349
increases^acetylation	propylene phenoxetol	TMPRSS4	0.6668223738670349
increases^acetylation	(E)-4-(ethoxymethylene)-2-phenyloxazol-5(4H)-one	TMPRSS11A	0.666815996170044
increases^acetylation	isoprothiolane	DPP4	0.6668077111244202
increases^acetylation	trestolone	DPP4	0.6668077111244202
increases^acetylation	5,6,7,8-tetrahydroxy-4-oxooctanal	DPP4	0.6667947173118591
increases^acetylation	olivacine	TMPRSS4	0.6667317152023315
increases^acetylation	1-(2,6-dimethylphenoxy)-2-(3,4-dimethoxyphenylethylamino)propane	TMPRSS4	0.6667317152023315
increases^acetylation	psi-tectorigenin	TMPRSS4	0.6667317152023315
increases^acetylation	BRL 26830A	TMPRSS4	0.6667317152023315
increases^acetylation	N(1), N(12)-diethylspermine	TMPRSS4	0.666720986366272
increases^acetylation	pimobendan	TMPRSS4	0.666720986366272
increases^acetylation	Carbamyl Phosphate	TMPRSS4	0.666720986366272
increases^acetylation	BW 373U86	DPP4	0.666714608669281
increases^acetylation	triethyllead	DPP4	0.666714608669281
increases^acetylation	(E)-4-(ethoxymethylene)-2-phenyloxazol-5(4H)-one	CD9	0.6667093634605408
increases^acetylation	testosterone glucuronate	DPP4	0.6667088866233826
increases^acetylation	Thyroxine	DPP4	0.6667088866233826
increases^acetylation	Dichloroethylenes	DPP4	0.6667088866233826
increases^acetylation	Copper Sulfate	DPP4	0.6667088866233826
increases^acetylation	FG 9041	DPP4	0.6667088866233826
increases^acetylation	N(6)-2-(4-aminophenyl)ethyladenosine	DPP4	0.6667088866233826
increases^acetylation	Muscarinic Antagonists	DPP4	0.6667088866233826
increases^acetylation	obtusifolin	TMPRSS4	0.6666686534881592
increases^acetylation	triethyllead	TMPRSS4	0.6666686534881592
increases^acetylation	7-hydroxy-7-methyl-3-methylene-1-octene	TIPARP	0.6666184067726135
decreases^reaction	tinuvin	TIPARP	0.6666133999824524
decreases^reaction	danaparoid	TIPARP	0.6666133999824524
decreases^reaction	9,10-anthraquinone	TIPARP	0.666612446308136
decreases^reaction	propacetamol	TIPARP	0.666612446308136
increases^acetylation	benzyl benzoate	TIPARP	0.6666056513786316
increases^acetylation	anthracenylmethyl homospermidine	TIPARP	0.6666056513786316
increases^acetylation	4-aminophenol	TMPRSS4	0.6665974855422974
increases^acetylation	methylphenyl carbinol	DPP4	0.666590690612793
increases^acetylation	substance P, Sar(9)-Met(O2)(11)-	TMPRSS11A	0.6665619611740112
increases^acetylation	1-aminoanthraquinone	TMPRSS11A	0.6665570139884949
increases^acetylation	Chlorpheniramine	TMPRSS4	0.6665468215942383
increases^acetylation	3-(3,5-dichlorophenyl)-2,4-thiazolidinedione	TIPARP	0.6665433049201965
increases^acetylation	2-methylphenanthrene	TIPARP	0.6665433049201965
increases^acetylation	Pentazocine	TIPARP	0.6665433049201965
increases^acetylation	GKT137831	TIPARP	0.6665433049201965
decreases^reaction	Salicylic Acid	TMPRSS4	0.6665263175964355
decreases^reaction	ponalrestat	TIPARP	0.6665248274803162
increases^acetylation	xylulose-5-phosphate	TIPARP	0.6665244102478027
increases^acetylation	Chlorpheniramine	TIPARP	0.6665244102478027
decreases^reaction	Salicylic Acid	CD9	0.6665235757827759
decreases^reaction	Edrophonium	CD9	0.6665235757827759
decreases^reaction	Flame Retardants	TMPRSS4	0.666523277759552
increases^acetylation	methylphenyl carbinol	TIPARP	0.6665228009223938
decreases^reaction	1-stearoyl-2-docosahexaenoylglycerol	TIPARP	0.6665220260620117
increases^acetylation	((3-methoxythiophen-2-yl)methyl)((2-(9-(pyridin-2-yl)-6-oxaspiro(4.5)decan-9-yl)ethyl))amine	DPP4	0.6665211915969849
increases^acetylation	MDL 100,151	TIPARP	0.666515052318573
decreases^reaction	metkephamid	TIPARP	0.6665045022964478
decreases^reaction	3-azibutanol	TIPARP	0.6665045022964478
decreases^reaction	bis(2-hydroxybenzylidene)acetone	TIPARP	0.6665045022964478
decreases^reaction	dideoxypetrosynol A	TIPARP	0.6665045022964478
decreases^reaction	Benzophenoneidum	TIPARP	0.6665045022964478
decreases^reaction	1-((5-chloro-1H-indol-2-yl)carbonyl)-4-methylpiperazine	TIPARP	0.6665045022964478
decreases^reaction	Sodium Benzoate	TIPARP	0.6665045022964478
decreases^reaction	1,7-dimethylxanthine	TIPARP	0.6665045022964478
decreases^reaction	resazurin	TIPARP	0.6665045022964478
decreases^reaction	mesosulfuron-methyl	TIPARP	0.6665045022964478
decreases^reaction	forsterite	TIPARP	0.6665045022964478
increases^acetylation	procyanidin	TIPARP	0.666480302810669
increases^acetylation	(E)-4-(ethoxymethylene)-2-phenyloxazol-5(4H)-one	TMPRSS2	0.6664707660675049
increases^acetylation	triphenyl bismuth	TMPRSS11A	0.6664692759513855
increases^acetylation	3-(7-trifluoromethyl-5-(2-trifluoromethylphenyl)-1H-benzimidazol-2-yl)-1-oxa-2-azaspiro(4.5)dec-2-ene	TMPRSS11A	0.6664692759513855
increases^acetylation	emamectin	DPP4	0.666466236114502
decreases^reaction	propacetamol	TMPRSS4	0.6664636135101318
decreases^reaction	danaparoid	TMPRSS4	0.6664634943008423
increases^acetylation	clevidipine	TMPRSS11A	0.666460394859314
increases^acetylation	allocryptopine	TMPRSS11A	0.666460394859314
increases^acetylation	4-nitro-3-cresol	TMPRSS11A	0.666460394859314
increases^acetylation	phosphoramide mustard	CD9	0.6664565205574036
increases^acetylation	Vanilmandelic Acid	CD9	0.6664565205574036
increases^acetylation	2-hydroxyphytanic acid	DPP4	0.6664539575576782
increases^acetylation	1,3-ditolylguanidine	TIPARP	0.6664528846740723
increases^acetylation	Bongkrekic Acid	TMPRSS11A	0.6664336919784546
increases^acetylation	Hydrochlorothiazide	TMPRSS11A	0.6664336919784546
increases^acetylation	cetyldimethylethylammonium	TMPRSS11A	0.6664333939552307
increases^acetylation	Midodrine	TMPRSS11A	0.6664333939552307
increases^acetylation	Deamino Arginine Vasopressin	TMPRSS11A	0.6664333939552307
increases^acetylation	Cefepime	TMPRSS11A	0.6664333939552307
increases^acetylation	sapropterin	TMPRSS11A	0.6664333939552307
increases^acetylation	FOE 5043	TMPRSS11A	0.6664333939552307
increases^acetylation	difenacoum	TMPRSS11A	0.6664333939552307
increases^acetylation	2-(4-methoxyphenyl)ethyl-2-acetamido-2-deoxyglucopyranoside	CD9	0.6664270162582397
decreases^reaction	cafestol	TMPRSS4	0.6664267778396606
increases^acetylation	monomethylarsonous acid	TMPRSS4	0.6664190292358398
increases^acetylation	monomethylarsonous acid	TIPARP	0.6663975715637207
increases^acetylation	emamectin	TIPARP	0.6663975715637207
decreases^reaction	aflatoxin B1-DNA adduct	TMPRSS4	0.6663893461227417
decreases^reaction	di-tert-butyl peroxide	TMPRSS4	0.6663893461227417
decreases^reaction	Dihydralazine	TIPARP	0.6663836240768433
decreases^reaction	estradiol-17 beta-benzoate	TIPARP	0.6663836240768433
decreases^reaction	cholesterol-3-beta,5-alpha, 6-beta-triol	TIPARP	0.6663836240768433
decreases^reaction	ponalrestat	CD9	0.6663722991943359
decreases^reaction	tetraconazole	TMPRSS4	0.6663686037063599
